Time,FITB(t),AGN(t),ZBRA(t),ADBE(t),CKFR(t),MEDI(t),TXT(t),CMCSA(t),HON(t),SCH(t),PDCO(t),GDW(t),PHA(t),LXK(t),FISV(t),CTSH(t),GCI(t),VRNT(t),TER(t),PHM(t),APOL(t),ADI(t),CMVT(t),STT(t),SPLS(t),JBL(t),ROH(t),BMY(t),SBUX(t),CAG(t),PHTN(t),FDO(t),HSIC(t),MCD(t),DE(t),FDX(t),WYE(t),BBT(t),COMS(t),INTC(t),ADVP(t),DOW(t),SRCL(t),XRAY(t),BGEN(t),SLM(t),HLYW(t),SYMC(t),CFC(t),ZRAN(t),TUES(t),HOTT(t),BHI(t),GE(t),SUNW(t),CAKE(t),WHR(t),WMI(t),WLP(t),MAY(t),IBM(t),ABT(t),AA(t),PMCS(t),FDRY(t),ECL(t),HRB(t),EXPD(t),LNC(t),SO(t),FLIR(t),NTAP(t),GM(t),ELX(t),PGR(t),AZO(t),BAX(t),BZH(t),AMD(t),AVP(t),UVN(t),ABI(t),LNCR(t),LEN(t),EP(t),MAT(t),DCTM(t),GNSS(t),ABK(t),LLY(t),HI(t),FNM(t),ACAS(t),MOT(t),AIG(t),BRCD(t),PGN(t),AFL(t),EBAY(t),MSFT(t),ADRX(t),TXN(t),INVN(t),FRE(t),JCI(t),ELBO(t),C(t),BMET(t),BBY(t),CB(t),PDLI(t),PX(t),LTD(t),MCHP(t),VRTS(t),MXIM(t),K(t),WBSN(t),MHP(t),PNRA(t),ERTS(t),BCC(t),ACDO(t),PFCB(t),RFMD(t),PG(t),LSCC(t),LLL(t),NCEN(t),COLM(t),SNPS(t),BLS(t),SOTR(t),STJ(t),THQI(t),ICST(t),CERN(t),UPS(t),ICOS(t),MER(t),KBH(t),CHRW(t),MANH(t),TMPW(t),TTWO(t),PLCE(t),UNP(t),BNI(t),SCIO(t),THC(t),EL(t),CMCSK(t),RJR(t),KRB(t),SGP(t),AEP(t),ESRX(t),GS(t),IMN(t),AMZN(t),CTX(t),RGLD(t),CNXT(t),LEA(t),MHK(t),USAI(t),CVC(t),SMTC(t),CYTC(t),SEPR(t),CTAS(t),WY(t),ED(t),ONE(t),DGX(t),JCP(t),PNC(t),PCAR(t),DPMI(t),APA(t),WAG(t),FON(t),APC(t),LMT(t),CL(t),CDWC(t),BJS(t),G(t),GILD(t),ITW(t),JDSU(t),XMSR(t),XOM(t),LEH(t),COP(t),SEBL(t),AVY(t),SBC(t),JNJ(t),NKE(t),BUD(t),EDS(t),WFC(t),LAMR(t),LIZ(t),AMTD(t),HAL(t),PFE(t),NVDA(t),BAC(t),SLAB(t),TLAB(t),XLNX(t),AMGN(t),AAPL(t),SWKS(t),FHCC(t),MOVI(t),VXGN(t),MUR(t),EFX(t),ISSX(t),COCO(t),LSI(t),OMC(t),OVER(t),IVGN(t),QLGC(t),HNZ(t),ITWO(t),APCC(t),KSS(t),IMCL(t),NEM(t),IRF(t),BOW(t),ALTR(t),NOC(t),JBHT(t),ATVI(t),CVX(t),JPM(t),DISH(t),CHS(t),CSCO(t),FRX(t),OSIP(t),SAFC(t),YUM(t),AT(t)
102400,-2.980607978206589e-08,-8.038870008115653e-08,0.0,-6.030126423473338e-07,1.2362071769327509e-06,1.6214036554631217e-06,-2.4705698301237394e-07,-2.6982089755815817e-07,2.026816523448704e-06,5.066882272032837e-07,0,0,1.480180915781648e-08,-5.321723040096979e-08,0,1.8114316759218628e-06,5.378547786299415e-07,-9.121008577901489e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102500,0.0,1.226994075842493e-06,-1.2397490630575162e-06,-4.6377162915658564e-07,8.219318307053367e-06,0.0,0.0,-3.247476641323285e-07,-3.6692030932779484e-06,9.879666076519433e-07,3.3724065284440986e-22,3.402546676316612e-08,0.0,-1.324928144725163e-06,0,-5.354394125869067e-07,4.0386556121043043e-07,-7.16316708494177e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102600,2.010973203206313e-06,-1.5636034930979657e-06,-7.772273644133576e-07,0.0,0,1.722460339004254e-06,3.2420563188582265e-06,2.1323794635379805e-07,-1.2683393012759232e-22,-5.844493668173218e-07,0,-8.249389458574706e-07,4.001652693234403e-07,1.0343360887326558e-06,-5.674112672371384e-06,2.7028717464407428e-06,3.723094994995625e-07,2.991095289383949e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102700,0.0,6.227715297427783e-08,-2.70070313457055e-06,-7.101645886224549e-23,0.0,2.0259404585585877e-06,-2.3412573830945818e-07,2.1723973761449154e-06,0,3.450719282012668e-07,0,2.3111948962885656e-06,0.0,6.659156269558679e-07,0,6.969806244456055e-07,7.80004215831435e-07,5.01500664185211e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102800,2.7658995399996382e-08,0.0,0,-7.426765749206964e-07,0.0,-5.505048807629293e-07,-2.0087116353691469e-07,0.0,0,5.472253471254745e-06,1.5527665077485378e-06,0,0,2.083920073412034e-06,0,3.415477979342553e-06,3.4614417128893203e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102900,8.382424785477846e-08,1.0345299052396185e-08,0,9.082383207439443e-08,0,-9.897986193017153e-07,0.0,0.0,-2.9562812510879416e-07,-1.6151563060999928e-06,-2.9665595484528944e-06,2.3897090813477333e-06,0,-2.316644562677295e-06,0,0,1.0161488338304223e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103000,0.0,-1.1839245071443923e-06,4.131996942700815e-07,0,0.0,1.0911611801863973e-06,1.3693121605080326e-05,5.80775682206e-07,1.0349745965824537e-06,-8.308230682334047e-06,4.796026528483711e-22,1.231842312890439e-06,0,2.5416366172297125e-06,-2.3129262659695797e-22,1.6219219342707434e-07,2.094326585498524e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103100,-1.6410827497366444e-07,1.423398348909987e-06,6.026041211417787e-07,-1.1390337287979283e-06,0.0,-4.1558476752168383e-07,-1.4705125383182863e-06,-1.078721552730673e-06,1.859435141986977e-06,-3.7595421140882213e-06,6.399308215169438e-08,0,0,5.418448158638785e-07,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103200,-2.17224030248624e-22,8.608845419883195e-09,3.198024726621229e-06,5.045004542123177e-07,0.0,-1.369288349685217e-06,0,-1.1590364629792245e-06,-1.0271397607098979e-22,7.134055514546203e-07,0,0,0,9.715895300252692e-07,0,-8.259107888584505e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103300,-6.591522612578926e-22,6.513101729836631e-07,-8.487521817976348e-07,0.0,0.0,1.0307385620140566e-06,0,0.0,8.122887544235214e-07,0,7.431126904330079e-08,1.2455775393788538e-06,0.0,1.0211024112471266e-07,1.1171288400903236e-06,5.714271338057728e-07,-7.818346175840974e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103400,-9.078782453091047e-07,5.371593274161493e-07,-2.8333003028108537e-22,7.247927755181561e-22,0.0,4.0429988665996185e-07,4.654271106975864e-08,4.162340208577647e-06,4.579407263428062e-21,1.2027551827048718e-06,0,0,0,-6.724560705047726e-08,-5.242873383682069e-07,-2.842405207936158e-06,1.0794157849482683e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103500,-8.336139356670942e-07,2.4359081453017747e-07,0.0,2.8171327531980137e-06,0,-3.444093580876445e-07,0.0,0.0,0.0,-7.093880378955576e-21,9.605963996386694e-08,0,2.3808210890232644e-21,-7.140706482594517e-07,1.4525340848757273e-06,-1.3130382200090392e-06,-4.7269470183669876e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103600,4.7481330532077394e-07,-1.8509599528597472e-07,0,4.811413368334604e-06,6.60084074230347e-08,1.0065676357655861e-07,0.0,0.0,2.7507115417718806e-07,2.3814105333095094e-22,0,5.825015214883004e-23,-4.70699484350263e-22,-1.4334642375243855e-06,1.0979916735524892e-06,6.895546592060397e-07,6.20519255807619e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103700,0,6.561274569659459e-07,0.0,-1.348724395402974e-06,5.671450313856728e-06,2.0678385308986406e-07,0.0,0.0,0.0,-1.0640532165593393e-06,4.093622958881831e-22,0,0.0,-2.117655139061636e-06,7.306706358788907e-06,1.2129374869496644e-06,-1.9931456196374043e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103800,3.475701778691379e-07,1.648150138707231e-07,0,5.17960370337968e-07,3.536336800344025e-07,-3.1619916069468063e-07,0.0,2.794187111471679e-06,0.0,9.4113194457644e-07,0,4.5283343241035974e-07,0,-1.726063672373307e-07,3.741153740073817e-07,1.5556153865926057e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103900,0.0,-4.0958741080645024e-08,0,8.192342641700713e-22,0.0,1.965822822030822e-06,-2.2889329300096134e-09,-4.591909987036918e-07,-1.9439453365608717e-07,1.036998748841238e-06,0,2.1714390274452588e-07,0,0,4.1429635309238695e-07,-4.498424678822778e-06,5.54965425394617e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000,3.6545409785897433e-07,1.0909270597733729e-06,-1.2458623766343132e-07,0,1.3823126872378012e-06,2.84035688004915e-06,-2.0127234612745603e-07,-2.7321721931012303e-06,0,8.216881088308764e-08,0,-1.0172762687598303e-08,7.583596315452238e-08,0,3.2751026271990436e-07,-1.3424719278491249e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104100,-1.4168019311546143e-06,7.955593743699287e-08,1.250635327493778e-06,-1.1274129313787761e-07,-1.716205009664658e-06,-6.687154433267534e-07,-9.706764604587211e-09,1.319191933465761e-06,3.862672802571158e-06,-7.486179216882683e-07,0,-6.868940731881809e-07,-9.270176660176908e-08,-4.4883175087147706e-23,-5.649049663570413e-07,-2.0435696086231364e-06,-1.528512689255609e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104200,8.226375544291157e-07,0.0,-6.663594388702163e-08,-2.2051144851755356e-07,0,0.0,-2.682779591465536e-07,1.2097147142769324e-06,-6.978947601233365e-07,6.523470800342078e-07,0.0,1.0089188991874892e-07,-2.6787812971704497e-07,2.6204503239889987e-08,0,9.953890996785203e-06,-2.4681013247601695e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104300,0,0,0.0,0,-1.1779663725807033e-08,0.0,-1.286321761909893e-05,-3.4747440665601963e-07,-4.0182623677569366e-07,8.483514860247332e-07,0,-2.0676039387072213e-06,-3.8946963715833683e-07,-1.738191317242897e-08,-2.728304530004755e-22,-3.171904808673839e-06,9.789720210724876e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104400,-1.1989870808698772e-06,0,0.0,4.045083461963012e-08,6.727320018725668e-07,-2.321153167352417e-22,8.572616790165718e-07,3.806320292452546e-07,-3.910519622760806e-07,-1.9885207332737117e-06,0.0,-1.2307078646179788e-07,-4.068529701522191e-08,-2.398556596399256e-07,0.0,3.6101903716055113e-06,2.970782856069451e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104500,-1.323042454900261e-22,0.0,0.0,-1.2966194985714002e-06,3.387088017938935e-06,1.398660517674835e-22,-4.263358659459037e-06,-1.6794310918610687e-06,6.940168753798329e-07,1.6906468491752637e-08,-5.570778732940739e-09,9.408799302795478e-08,8.1197436068679e-07,5.81250432796695e-08,-5.715103121155538e-22,-4.180872869267911e-07,1.9542682050131784e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104600,-2.118028168727092e-06,-8.33604273361126e-23,0.0,1.280435967453921e-06,0,0.0,0.0,7.702346262824736e-08,-2.9593671695272524e-08,0,0.0,6.679563058723205e-08,2.4337397201567943e-08,3.9715064965594613e-07,0.0,0,-1.9033246394330075e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104700,-4.559144456988618e-08,2.7324323429884964e-07,0.0,0,7.157502022195033e-09,0.0,0.0,-1.9111799967557036e-06,-7.401699441899763e-08,0.0,0,2.7169039971874143e-07,-8.67028096090987e-08,0.0,0,6.500820736117256e-10,-3.79145675830802e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104800,1.4855420619462726e-07,0.0,-5.271929230859227e-07,-2.5010352520631924e-08,-7.423505948652764e-08,1.9512969739620217e-06,-2.181633960875666e-06,4.848324488809724e-07,6.167828625093744e-07,0.0,-2.0202063285957295e-06,0.0,-3.382614082082302e-07,0,0,6.600970252680904e-07,5.636916882416171e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104900,0.0,0.0,9.048833251998144e-08,1.1497723601705294e-06,-6.968307671410923e-07,0,8.123512174010522e-07,2.1208988387938216e-06,1.5728207026970727e-06,0,2.890908995732941e-07,0.0,-3.56575737013489e-08,-3.659357176001645e-07,-7.056095857246009e-23,8.390581249863068e-08,3.3875233651370493e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000,1.278999555125659e-06,0.0,0.0,3.3459326948394214e-07,-5.5562246794217906e-08,1.0022135694315834e-07,0.0,0.0,1.4595945088080239e-07,9.246244539020558e-06,8.76714981640351e-07,0.0,-1.6587409960250675e-07,1.3139608378482361e-06,0,-3.7045815481621755e-06,1.0085743957938067e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105100,-1.4919156780268244e-06,0,-1.5429022340643722e-08,-1.900536558794526e-07,2.4365596122594817e-07,5.929918875283172e-07,1.2926024967593598e-06,-1.39581920160238e-07,6.731367836578835e-07,2.9304751131524638e-06,-1.6322937655984772e-06,1.035861009544095e-06,0.0,9.858782076310508e-08,0.0,-2.8468133899174106e-06,-4.769970817602144e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105200,1.312689849526462e-06,-7.859256917734795e-08,-6.807184526138903e-07,-4.221538318135994e-10,9.016393893524601e-08,4.773992435628442e-07,5.89309541862583e-07,-6.254958311235988e-07,-7.185401287973774e-08,8.66763119202881e-07,6.863530980856061e-07,-5.5808394328131e-08,1.4551324265577592e-07,-2.3369214447529683e-08,-1.9438285627496042e-06,4.3343845571804825e-07,6.009586449700403e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105300,-2.840178702165534e-06,-1.5446884236505749e-22,-6.984573587742117e-07,5.558985781213543e-07,-2.23753076220512e-07,-1.4557002742805022e-06,1.008012128324042e-06,-7.148339363910852e-07,-9.911446812269996e-07,0,5.475568004879212e-07,0.0,5.1287618848663065e-09,-1.9796949062315193e-06,-7.231114379761106e-06,8.089427753856197e-07,3.9645873543783457e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105400,1.2282049007079696e-06,-3.095373053840705e-22,1.618634269637035e-07,-1.630427297724805e-06,-1.3503525795480637e-07,3.2790955079555736e-07,1.6076641901346812e-07,2.422608612003276e-06,2.6054139707749866e-07,-2.420334618274378e-07,-1.0591165074025617e-06,1.0020145081418718e-07,-3.105057220450371e-07,-3.668196003498179e-07,0,0.0,-2.8633579711743795e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
